merchant_id,merchant_category_id,subsector_description,latitude,longitude
M_ID_b91184cce9,307,entertainment,36.295,-105.572
M_ID_b9122252da,401,luxury goods,46.302,-110.134
M_ID_b9128a0b25,560,gas,40.241,-97.665
M_ID_b914283e61,422,consumer electronics,42.381,-77.875
M_ID_b9146ff30c,367,carpentry,34.48,-99.593
M_ID_b9152425aa,560,gas,34.11,-94.067
M_ID_b915474872,560,gas,47.373,-114.67
M_ID_b915fa5c5e,179,internet,31.043,-102.52
M_ID_b91647f22d,130,luxury goods,40.494,-96.433
M_ID_b917370274,126,consumer electronics,38.524,-101.771
M_ID_b9193d32f5,307,entertainment,35.687,-86.574
M_ID_b91b95aa66,417,consumer electronics,39.661,-96.53
M_ID_b91bf9f81b,511,gym,29.306,-89.482
M_ID_b91c291f22,411,beauty & personal care,36.988,-82.874
M_ID_b91e83f118,319,consumer electronics,43.038,-88.17
M_ID_b92161dae3,357,consumer electronics,46.989,-69.223
M_ID_b923b7cbb8,274,real estate investments,35.528,-104.29
M_ID_b923cbb284,45,hotel,48.162,-95.407
M_ID_b92462f618,179,internet,40.463,-97.03
M_ID_b924766d2f,683,gas,39.313,-111.282
M_ID_b925fbe74c,45,hotel,45.431,-98.802
M_ID_b928de88f4,80,restaurant/dining,35.856,-90.432
M_ID_b928fa3479,683,gas,42.615,-91.541
M_ID_b92a15a7c6,818,semiconductors,47.597,-110.672
M_ID_b92acecbfa,661,internet,47.325,-114.518
M_ID_b92afa3c80,818,semiconductors,43.457,-90.406
M_ID_b92c9a2ce4,437,liquor,27.56,-97.525
M_ID_b92d5d7ba5,278,restaurant/dining,33.192,-85.348
M_ID_b92d6d98c7,80,restaurant/dining,38.861,-77.757
M_ID_b92d7a98cd,315,financial services,37.469,-79.236
M_ID_b92dedea0b,695,gas,43.2,-93.372
M_ID_b92e6404c6,360,gas,44.366,-93.312
M_ID_b93015518e,457,luxury goods,28.747,-96.83
M_ID_b9303baaed,248,internet,32.027,-83.295
M_ID_b93339dd2f,705,gas,38.054,-84.965
M_ID_b9340c4f25,80,restaurant/dining,44.881,-120.623
M_ID_b934909a7f,171,gas,33.263,-105.52
M_ID_b935573fe1,705,groceries,39.671,-96.275
M_ID_b936201ca1,401,luxury goods,36.507,-92.926
M_ID_b9364cb887,705,groceries,32.46,-107.753
M_ID_b93871a514,80,restaurant/dining,36.302,-93.22
M_ID_b93b4a8fe3,529,health care services,45.836,-122.447
M_ID_b93b741195,68,consumer electronics,41.145,-105.607
M_ID_b93d385183,278,restaurant/dining,43.007,-89.461
M_ID_b93daebb21,557,retail apparel,47.104,-88.44
M_ID_b93e36850b,783,entertainment,43.055,-72.859
M_ID_b93e4b3bf8,222,beauty & personal care,44.568,-123.731
M_ID_b93ec88985,531,consumer electronics,37.247,-118.145
M_ID_b93ef37108,273,health care services,40.416,-79.893
M_ID_b9428934da,119,insurance,30.932,-99.624
M_ID_b945142512,68,consumer electronics,46.232,-93.241
M_ID_b9451e5039,108,gas,28.239,-81.254
M_ID_b94796031c,278,restaurant/dining,38.623,-84.576
M_ID_b9486becb7,87,consumer electronics,39.898,-102.212
M_ID_b9497113cd,309,beauty & personal care,38.94,-120.477
M_ID_b94a61a46a,369,consumer electronics,43.771,-101.741
M_ID_b94b3407ae,755,internet,33.33,-82.389
M_ID_b94c4334fd,298,insurance,45.919,-94.803
M_ID_b94d53ee66,110,beauty & personal care,46.161,-111.563
M_ID_b9505a3b59,299,luxury goods,40.768,-116.665
M_ID_b95380599c,343,internet,47.658,-123.324
M_ID_b954274ca7,480,education services,45.364,-114.121
M_ID_b9553064aa,367,carpentry,42.316,-95.751
M_ID_b9554e4968,319,consumer electronics,47.329,-100.047
M_ID_b95ab64d4f,307,entertainment,46.223,-111.031
M_ID_b95ba9449e,367,carpentry,37.436,-120.509
M_ID_b95bb9fa04,434,flights,30.208,-94.593
M_ID_b95c00f43a,278,restaurant/dining,35.547,-81.126
M_ID_b95c0edf39,419,biotechnology,38.517,-89.791
M_ID_b95caceff0,63,consumer electronics,44.319,-89.587
M_ID_b95e8e7123,531,consumer electronics,43.448,-76.376
M_ID_b95f0f07e6,40,beauty & personal care,44.442,-92.562
M_ID_b95f2962b1,401,luxury goods,33.723,-85.52
M_ID_b9602fd408,276,consumer electronics,43.156,-120.701
M_ID_b961b66a9a,560,gas,37.484,-100.008
M_ID_b96258d01a,119,insurance,38.065,-103.473
M_ID_b962ce1336,108,gas,43.0,-96.719
M_ID_b9636c279c,705,groceries,26.535,-80.916
M_ID_b963e7f5fd,307,entertainment,47.332,-102.754
M_ID_b964057a88,692,beauty & personal care,41.297,-89.207
M_ID_b96433a9a1,307,entertainment,37.335,-83.358
M_ID_b9648e6f79,45,hotel,39.96,-86.595
M_ID_b964994d5d,307,entertainment,40.594,-86.555
M_ID_b964bb438c,796,insurance,35.753,-90.086
M_ID_b965515ec1,419,biotechnology,39.479,-105.429
M_ID_b965ba8e1c,373,hotel,46.412,-116.612
M_ID_b967322a7e,360,gas,40.378,-89.567
M_ID_b967e21149,87,consumer electronics,38.693,-96.148
M_ID_b9686e9407,367,carpentry,40.616,-104.8
M_ID_b96a4b0fd2,319,flights,44.741,-70.787
M_ID_b96a5e5d24,299,luxury goods,33.71,-96.315
M_ID_b96aeabca8,276,consumer electronics,45.216,-70.107
M_ID_b96d5dcdca,179,internet,45.671,-90.278
M_ID_b96d75f1d6,557,retail apparel,42.864,-102.11
M_ID_b96df5036c,114,health care services,31.873,-91.479
M_ID_b96e0f136f,307,entertainment,43.639,-93.959
M_ID_b96eb955bb,171,gas,46.201,-103.066
M_ID_b96fc00319,884,consumer electronics,45.892,-104.595
M_ID_b970a33e38,560,gas,38.682,-103.692
M_ID_b97217af35,307,entertainment,41.7,-121.623
M_ID_b972edc0fa,779,consumer electronics,37.182,-109.981
M_ID_b9733c5e2e,198,insurance,48.512,-106.691
M_ID_b9745e7a20,307,entertainment,45.511,-101.471
M_ID_b97462de00,796,insurance,42.896,-119.486
M_ID_b975f1c15d,690,biotechnology,46.975,-93.887
M_ID_b979738bf1,705,groceries,43.348,-123.939
M_ID_b97a9e7ace,367,carpentry,37.436,-82.272
M_ID_b97bcc55c2,332,news & journalism,35.175,-101.664
M_ID_b97c09e061,80,restaurant/dining,36.349,-121.841
M_ID_b97cbf99d4,401,luxury goods,33.319,-87.735
M_ID_b97e44b211,884,consumer electronics,36.018,-87.575
M_ID_b97e46b7b5,683,gas,34.246,-117.193
M_ID_b97e4e9e69,333,insurance,42.134,-106.827
M_ID_b97fc30551,171,gas,44.817,-98.17
M_ID_b97feea594,171,gas,44.484,-114.08
M_ID_b982fd5dcc,705,groceries,45.066,-122.878
M_ID_b98405ce89,422,consumer electronics,38.407,-81.659
M_ID_b98751b7bc,171,gas,40.811,-112.994
M_ID_b98a2e89b9,531,consumer electronics,30.097,-90.77
M_ID_b98a56ef55,506,advertising services,39.536,-83.71
M_ID_b98c21f4d3,87,consumer electronics,37.369,-114.264
M_ID_b98c2a2a95,401,luxury goods,37.99,-97.126
M_ID_b98c964a7c,171,gas,43.515,-94.144
M_ID_b98cd5ea10,307,entertainment,32.641,-95.767
M_ID_b98dae3b86,705,groceries,44.28,-98.645
M_ID_b98df265e7,497,consumer electronics,45.275,-116.113
M_ID_b98f6a961e,299,luxury goods,32.905,-84.112
M_ID_b98fc4d289,506,advertising services,40.701,-119.622
M_ID_b9914e81b5,703,retail apparel,35.491,-109.197
M_ID_b992545a95,278,restaurant/dining,32.296,-107.189
M_ID_b9925be8b7,360,gas,39.378,-120.088
M_ID_b992c14853,111,real estate investments,46.42,-105.481
M_ID_b99598ec98,278,restaurant/dining,43.156,-123.407
M_ID_b9959964c8,80,restaurant/dining,41.517,-90.139
M_ID_b995cc4dd1,705,groceries,48.526,-97.244
M_ID_b999118ca1,343,internet,34.032,-80.376
M_ID_b9994a4b69,307,entertainment,38.203,-98.346
M_ID_b99958f7e8,333,insurance,46.888,-100.54
M_ID_b99965cf70,278,restaurant/dining,41.807,-121.557
M_ID_b999a0ae31,840,health care services,47.987,-120.554
M_ID_b999fbae00,683,groceries,43.167,-115.949
M_ID_b99a436a3c,307,entertainment,33.13,-91.139
M_ID_b99aad6dda,518,consumer electronics,29.687,-99.854
M_ID_b99b285989,703,retail apparel,41.444,-119.574
M_ID_b99b6e8224,222,beauty & personal care,42.047,-91.35
M_ID_b99c4f1e8a,695,gas,44.967,-68.749
M_ID_b99dac5208,705,groceries,44.492,-118.743
M_ID_b99e1213d6,690,biotechnology,36.992,-114.267
M_ID_b9a0754ac0,422,consumer electronics,41.879,-76.773
M_ID_b9a0d68259,690,biotechnology,32.662,-102.46
M_ID_b9a3bbec64,299,luxury goods,42.409,-75.785
M_ID_b9a4efbaee,544,retail apparel,42.211,-91.679
M_ID_b9a74b4f3e,645,financial services,38.662,-101.439
M_ID_b9a80062df,195,gas,48.027,-113.781
M_ID_b9a80b20ed,443,beauty & personal care,39.059,-104.745
M_ID_b9a80e0057,195,gas,38.003,-100.237
M_ID_b9a833f977,650,retail apparel,45.362,-103.425
M_ID_b9a93e9eb6,367,carpentry,36.531,-96.364
M_ID_b9aa02f376,307,entertainment,43.098,-118.991
M_ID_b9aa172000,705,groceries,33.872,-108.735
M_ID_b9ada33555,818,semiconductors,42.275,-83.625
M_ID_b9aed831a5,298,insurance,39.733,-91.455
M_ID_b9b097bbf5,755,internet,45.565,-97.816
M_ID_b9b0c2e3fa,108,gas,34.495,-107.508
M_ID_b9b1bfab55,531,consumer electronics,37.676,-107.849
M_ID_b9b30c50b6,506,advertising services,32.881,-86.903
M_ID_b9b3a17464,278,restaurant/dining,46.234,-114.578
M_ID_b9b4515054,813,gas,42.194,-73.49
M_ID_b9b57407b1,703,retail apparel,34.398,-92.127
M_ID_b9b93f0244,884,consumer electronics,45.901,-101.24
M_ID_b9b987b43b,884,consumer electronics,40.425,-84.104
M_ID_b9b99b4731,373,hotel,47.822,-109.545
M_ID_b9bab7cbb5,130,luxury goods,31.014,-99.23
M_ID_b9bc068dc2,130,luxury goods,30.426,-92.487
M_ID_b9bd27afad,357,consumer electronics,45.116,-116.786
M_ID_b9bdf2f8ae,356,beauty & personal care,30.573,-104.276
M_ID_b9bebfc2f5,343,internet,48.236,-98.956
M_ID_b9bf9dd76f,705,groceries,33.128,-98.901
M_ID_b9bfe749e5,367,carpentry,41.442,-119.869
M_ID_b9c0377c84,360,gas,37.401,-77.401
M_ID_b9c0b8171f,119,insurance,48.589,-107.234
M_ID_b9c0fba354,299,luxury goods,43.794,-82.902
M_ID_b9c2aab956,45,gym,46.013,-107.22
M_ID_b9c7f3ae55,705,groceries,48.66,-118.028
M_ID_b9c89cf5a6,401,luxury goods,43.065,-99.067
M_ID_b9c9747f76,683,carpentry,40.524,-79.772
M_ID_b9cb144d9a,299,luxury goods,32.031,-111.822
M_ID_b9cdb82787,34,pharmaceuticals,48.389,-101.091
M_ID_b9cfcb27c3,307,entertainment,37.14,-76.539
M_ID_b9cfe1b22d,690,retail apparel,46.05,-96.332
M_ID_b9cfee9072,631,tobacco,30.65,-83.582
M_ID_b9cfffc683,401,luxury goods,44.736,-83.753
M_ID_b9d269b885,842,restaurant/dining,27.873,-81.767
M_ID_b9d3127b7e,130,luxury goods,45.694,-123.319
M_ID_b9d4796063,248,internet,33.05,-80.561
M_ID_b9d4d74778,401,luxury goods,48.623,-111.569
M_ID_b9d6a6c5d6,68,consumer electronics,33.825,-104.792
M_ID_b9d7775688,367,carpentry,30.105,-97.943
M_ID_b9db9d2cf0,367,carpentry,47.682,-109.492
M_ID_b9dc01275d,683,gas,34.822,-106.398
M_ID_b9dc5cce72,80,restaurant/dining,39.508,-118.562
M_ID_b9dca38b4c,40,beauty & personal care,43.791,-83.26
M_ID_b9dcf28cb9,401,luxury goods,42.488,-100.672
M_ID_b9ddae6a63,560,gas,30.962,-88.312
M_ID_b9ddb8a976,401,luxury goods,41.585,-76.966
M_ID_b9ddd721ca,333,insurance,45.943,-100.778
M_ID_b9dde8e188,63,consumer electronics,37.729,-82.584
M_ID_b9de5914b4,560,gas,43.688,-94.487
M_ID_b9decdaebe,705,groceries,29.114,-95.445
M_ID_b9e04a658e,307,entertainment,40.681,-77.161
M_ID_b9e057aabd,695,gas,35.521,-115.13
M_ID_b9e0b3353b,422,consumer electronics,34.91,-106.772
M_ID_b9e0e4d475,422,consumer electronics,41.814,-123.865
M_ID_b9e194325f,80,restaurant/dining,40.743,-90.343
M_ID_b9e2a002c7,278,restaurant/dining,43.101,-99.463
M_ID_b9e308da31,206,retail apparel,35.785,-120.991
M_ID_b9e37690e0,518,consumer electronics,39.602,-95.532
M_ID_b9e3f169ae,497,consumer electronics,42.588,-78.944
M_ID_b9e593d8e0,108,gas,36.259,-98.92
M_ID_b9e69d10db,369,consumer electronics,43.84,-109.628
M_ID_b9e6ba2da2,68,consumer electronics,48.891,-115.436
M_ID_b9e8f46378,401,luxury goods,39.88,-74.336
M_ID_b9e9cf4932,796,insurance,31.919,-82.925
M_ID_b9ea4b64e6,755,internet,37.78,-99.046
M_ID_b9ea87cce7,422,consumer electronics,43.124,-72.301
M_ID_b9eb712201,401,luxury goods,44.255,-93.12
M_ID_b9ede5930f,179,internet,40.568,-100.674
M_ID_b9ee3295e0,683,gas,42.144,-72.693
M_ID_b9ee702cea,889,consumer electronics,37.768,-107.831
M_ID_b9eef58ae0,222,beauty & personal care,41.119,-75.124
M_ID_b9ef6375a2,179,internet,35.28,-103.657
M_ID_b9ef9668bc,427,consumer electronics,44.914,-106.759
M_ID_b9f093a059,690,consumer electronics,45.406,-115.113
M_ID_b9f0efcc0d,755,internet,44.675,-100.561
M_ID_b9f3fbcdab,307,entertainment,41.418,-71.604
M_ID_b9f79e4b1d,179,internet,32.193,-101.816
M_ID_b9f7d68c9a,411,beauty & personal care,48.465,-110.132
M_ID_b9f8f72f75,703,retail apparel,36.285,-113.036
M_ID_b9f9332438,357,consumer electronics,42.935,-98.562
M_ID_b9f9ccc148,427,consumer electronics,32.925,-104.701
M_ID_b9f9eb7d7f,417,consumer electronics,29.475,-96.566
M_ID_b9f9ff5e2b,278,restaurant/dining,48.756,-98.255
M_ID_b9fa698e92,683,gas,46.127,-119.06
M_ID_b9faaf49b1,63,consumer electronics,40.797,-95.285
M_ID_b9fca06a51,779,consumer electronics,45.245,-107.077
M_ID_b9fe4c2428,422,consumer electronics,48.875,-97.312
M_ID_b9feeda847,315,retail apparel,43.005,-95.764
M_ID_b9ffceaae4,19,real estate investments,42.326,-91.82
M_ID_ba00e06201,560,gas,37.771,-110.716
M_ID_ba0308e987,360,gas,41.913,-75.937
M_ID_ba03184563,422,consumer electronics,43.12,-100.361
M_ID_ba0342fe81,683,gas,48.891,-99.4
M_ID_ba03ead7b8,108,gas,35.757,-110.45
M_ID_ba04404a8f,80,restaurant/dining,36.813,-98.551
M_ID_ba0530b975,87,consumer electronics,35.322,-108.353
M_ID_ba05ea77d6,703,retail apparel,34.384,-116.578
M_ID_ba06464741,80,restaurant/dining,42.325,-76.139
M_ID_ba0663c5d2,195,gas,48.62,-117.007
M_ID_ba07921a63,367,carpentry,43.567,-90.311
M_ID_ba08ca368e,417,consumer electronics,41.121,-109.208
M_ID_ba094a32d5,607,retail apparel,45.436,-89.279
M_ID_ba0b286554,108,gas,40.139,-91.533
M_ID_ba0b3f89a3,248,internet,29.689,-92.402
M_ID_ba0c124fb6,834,consumer electronics,44.548,-110.675
M_ID_ba0c224a76,623,financial services,39.687,-104.048
M_ID_ba0c86e040,267,misc entertainment,37.965,-121.889
M_ID_ba0de15367,333,insurance,42.334,-75.337
M_ID_ba0f250ba4,307,entertainment,42.669,-71.131
M_ID_ba0f780212,307,entertainment,42.979,-88.733
M_ID_ba0fc45bdc,705,groceries,42.939,-83.184
M_ID_ba1151e949,130,luxury goods,48.067,-113.411
M_ID_ba120e5327,34,pharmaceuticals,35.059,-77.253
M_ID_ba13595f26,299,luxury goods,30.439,-99.835
M_ID_ba13a3c193,580,internet,40.265,-91.483
M_ID_ba14e77c07,755,internet,34.019,-106.953
M_ID_ba15735c29,422,consumer electronics,35.89,-94.349
M_ID_ba15c1adce,356,beauty & personal care,35.325,-87.066
M_ID_ba15cbea8f,299,luxury goods,39.858,-83.43
M_ID_ba1600d738,2,health care services,35.548,-103.88
M_ID_ba1629942c,437,liquor,30.391,-100.573
M_ID_ba17b704a1,198,insurance,45.882,-120.275
M_ID_ba17ce18c9,818,semiconductors,38.163,-104.865
M_ID_ba1948c095,419,biotechnology,43.784,-108.517
M_ID_ba1b14ebdd,884,consumer electronics,43.392,-89.598
M_ID_ba1be31b19,705,groceries,43.907,-101.261
M_ID_ba1c5b9a25,818,semiconductors,30.437,-99.338
M_ID_ba1c9d6330,87,consumer electronics,41.207,-92.556
M_ID_ba1ce2074b,87,consumer electronics,40.183,-115.43
M_ID_ba1cee7c08,834,consumer electronics,40.067,-109.055
M_ID_ba20107cf8,278,restaurant/dining,42.389,-114.053
M_ID_ba205e6719,80,restaurant/dining,39.745,-95.154
M_ID_ba2075f8b1,171,gas,41.609,-116.81
M_ID_ba218055da,307,entertainment,48.078,-97.861
M_ID_ba220356f2,367,carpentry,33.163,-100.867
M_ID_ba225a7043,130,luxury goods,35.93,-87.62
M_ID_ba22c55f5b,842,restaurant/dining,33.265,-114.803
M_ID_ba2383e424,796,insurance,32.657,-109.061
M_ID_ba245a10d9,705,groceries,29.293,-99.606
M_ID_ba24634d26,108,gas,40.387,-90.314
M_ID_ba256a6473,783,entertainment,41.047,-105.981
M_ID_ba25d8d3a0,299,luxury goods,33.452,-83.123
M_ID_ba261cc887,222,beauty & personal care,36.426,-112.641
M_ID_ba2729a5ea,130,luxury goods,46.648,-111.377
M_ID_ba275166b6,278,restaurant/dining,36.911,-95.017
M_ID_ba290ac7ae,309,beauty & personal care,33.855,-100.925
M_ID_ba29227459,705,restaurant/dining,48.479,-102.231
M_ID_ba293566ef,278,restaurant/dining,43.84,-99.438
M_ID_ba2c3f102d,669,hotel,43.205,-94.329
M_ID_ba2c7ea2f4,560,gas,45.953,-115.572
M_ID_ba2cc00155,842,restaurant/dining,36.319,-116.231
M_ID_ba2ce2cfd7,119,insurance,32.673,-108.999
M_ID_ba2f27cad2,705,groceries,46.801,-93.709
M_ID_ba30048c7f,683,gas,45.394,-90.659
M_ID_ba3099f53f,307,entertainment,39.098,-78.605
M_ID_ba3178e2ca,834,consumer electronics,37.324,-107.73
M_ID_ba328477ff,695,gas,43.88,-95.252
M_ID_ba35076504,171,gas,40.304,-100.748
M_ID_ba3701203c,705,liquor,42.936,-91.917
M_ID_ba381bea6b,489,carpentry,29.754,-100.784
M_ID_ba390d5692,34,pharmaceuticals,42.884,-106.137
M_ID_ba399d48d5,130,luxury goods,45.262,-99.789
M_ID_ba3b229093,68,retail apparel,48.134,-111.71
M_ID_ba3c19bb80,434,flights,44.274,-99.543
M_ID_ba3d003c21,818,semiconductors,37.659,-83.947
M_ID_ba3d6ed469,360,gas,40.766,-118.36
M_ID_ba3f5d97f0,278,restaurant/dining,45.58,-120.963
M_ID_ba441dab4a,9,restaurant/dining,39.655,-83.085
M_ID_ba44b0bd17,580,internet,47.889,-94.409
M_ID_ba47abd23a,623,financial services,47.227,-86.764
M_ID_ba4ae016f7,80,restaurant/dining,47.098,-101.496
M_ID_ba4b2ef6fe,695,gas,33.526,-100.752
M_ID_ba4c6951c0,703,retail apparel,43.012,-100.921
M_ID_ba4cabae28,307,entertainment,37.92,-120.605
M_ID_ba4e0fbbd9,771,misc entertainment,30.599,-91.673
M_ID_ba4f8cdab5,560,gas,38.897,-112.874
M_ID_ba4f9ed62b,683,gas,38.541,-83.229
M_ID_ba50004137,705,groceries,45.454,-105.623
M_ID_ba5129ade1,278,restaurant/dining,36.712,-106.809
M_ID_ba51806020,705,groceries,47.78,-90.469
M_ID_ba52033769,278,restaurant/dining,40.761,-87.668
M_ID_ba5219aea7,367,carpentry,47.208,-103.518
M_ID_ba52b7f20c,307,entertainment,36.355,-97.378
M_ID_ba53d7d6fa,884,consumer electronics,36.967,-111.863
M_ID_ba54afc107,401,luxury goods,43.99,-116.755
M_ID_ba553c3c5e,222,flights,40.693,-117.092
M_ID_ba5581a210,195,gas,47.06,-94.732
M_ID_ba55baeed0,518,consumer electronics,38.787,-97.13
M_ID_ba566f9fe3,529,health care services,36.597,-86.328
M_ID_ba56729f4d,793,pharmaceuticals,42.364,-100.785
M_ID_ba57b062a0,171,gas,32.423,-81.597
M_ID_ba57b57069,518,consumer electronics,39.363,-95.792
M_ID_ba58b3b5bc,416,internet,43.406,-101.685
M_ID_ba5a931fed,278,restaurant/dining,40.306,-106.781
M_ID_ba5ada36bb,108,gas,44.36,-70.007
M_ID_ba5b28893b,793,pharmaceuticals,47.461,-95.484
M_ID_ba5c3b3370,705,groceries,35.4,-100.626
M_ID_ba5c8f704e,298,insurance,44.827,-91.897
M_ID_ba5cf07232,416,internet,42.384,-71.56
M_ID_ba5df71ffa,299,luxury goods,31.23,-104.984
M_ID_ba5f0a5a53,414,retail apparel,31.745,-81.722
M_ID_ba61979ea4,416,internet,36.491,-77.281
M_ID_ba61c84442,319,consumer electronics,36.587,-94.068
M_ID_ba653a9e9b,180,health care services,33.327,-93.565
M_ID_ba659f2d25,412,hotel,47.435,-88.099
M_ID_ba65b11cff,289,consumer electronics,38.861,-88.466
M_ID_ba68271146,557,retail apparel,38.807,-94.714
M_ID_ba6892b822,518,consumer electronics,42.023,-112.218
M_ID_ba690b56c2,307,entertainment,46.116,-101.013
M_ID_ba69d158ef,884,consumer electronics,42.464,-76.489
M_ID_ba6adb1d40,427,consumer electronics,45.677,-92.202
M_ID_ba6b3db1e5,307,entertainment,38.925,-119.511
M_ID_ba6bfbfe48,367,carpentry,48.395,-120.206
M_ID_ba6d7ab3d0,343,internet,48.46,-116.008
M_ID_ba6ed8ad0c,195,gas,33.135,-97.983
M_ID_ba6f83442f,360,gas,40.683,-110.155
M_ID_ba6fa3b630,278,restaurant/dining,43.552,-89.949
M_ID_ba7144db0a,19,real estate investments,44.371,-112.486
M_ID_ba718eaff1,695,gas,40.204,-111.864
M_ID_ba746d2a19,278,restaurant/dining,41.39,-78.244
M_ID_ba7567962a,307,entertainment,41.515,-78.705
M_ID_ba76347c63,307,entertainment,48.145,-94.889
M_ID_ba76c61735,299,luxury goods,47.878,-113.574
M_ID_ba77092144,560,gas,40.908,-88.584
M_ID_ba772cd452,705,groceries,47.522,-123.464
M_ID_ba796f8cdd,705,groceries,45.992,-91.602
M_ID_ba7afe0a91,430,news & journalism,35.869,-104.128
M_ID_ba7b2b970f,108,gas,37.419,-113.302
M_ID_ba7cdcf809,130,luxury goods,39.165,-109.0
M_ID_ba7d988ec6,307,entertainment,32.38,-85.985
M_ID_ba7dc878e0,432,consumer electronics,35.57,-119.093
M_ID_ba7e2cf21d,557,retail apparel,39.158,-123.212
M_ID_ba7e6c8a98,307,entertainment,38.021,-85.248
M_ID_ba7f61fc77,432,consumer electronics,34.12,-114.315
M_ID_ba80795eed,130,luxury goods,33.384,-99.831
M_ID_ba80cc962d,19,real estate investments,35.95,-99.049
M_ID_ba83e74976,401,luxury goods,47.914,-87.598
M_ID_ba85f7760d,560,gas,41.502,-77.288
M_ID_ba886060ed,457,luxury goods,47.895,-108.345
M_ID_ba8923d333,307,entertainment,30.089,-104.353
M_ID_ba896e0e0b,130,luxury goods,32.034,-108.018
M_ID_ba897ed96c,307,entertainment,36.163,-83.877
M_ID_ba8b252d02,650,retail apparel,33.697,-114.062
M_ID_ba8c010b47,80,restaurant/dining,45.222,-91.441
M_ID_ba8c214e8b,705,groceries,44.107,-101.067
M_ID_ba8c44f43a,560,gas,34.702,-94.803
M_ID_ba8cc77763,580,internet,34.202,-79.103
M_ID_ba8d28cc01,278,restaurant/dining,41.56,-96.367
M_ID_ba8d694bf3,434,flights,43.964,-108.625
M_ID_ba8de7eff4,560,gas,44.825,-113.184
M_ID_ba90041f3b,793,pharmaceuticals,38.084,-77.876
M_ID_ba90a6b3a0,401,luxury goods,40.155,-119.274
M_ID_ba91bf5839,278,restaurant/dining,39.428,-122.876
M_ID_ba921a5119,506,advertising services,45.248,-108.135
M_ID_ba92cdc175,705,groceries,40.241,-86.183
M_ID_ba9328ff9d,14,misc entertainment,34.024,-112.421
M_ID_ba94b02d7c,497,consumer electronics,40.667,-100.819
M_ID_ba95b091e0,884,consumer electronics,42.79,-104.524
M_ID_ba9a86f750,278,restaurant/dining,38.849,-79.423
M_ID_ba9addd9a3,427,consumer electronics,32.617,-89.202
M_ID_ba9af4f9ea,748,retail apparel,46.738,-99.481
M_ID_ba9b6cddd6,276,consumer electronics,44.116,-97.644
M_ID_ba9c8e53f9,401,luxury goods,47.04,-111.916
M_ID_ba9cbcc125,497,consumer electronics,45.526,-100.135
M_ID_ba9e093b8f,705,groceries,46.446,-107.477
M_ID_ba9f148b4b,299,luxury goods,46.374,-118.815
M_ID_ba9f3e3c7f,309,beauty & personal care,36.084,-118.683
M_ID_ba9fdc6d3a,357,consumer electronics,34.805,-107.707
M_ID_baa00a2767,774,retail apparel,33.965,-78.582
M_ID_baa09a7993,705,groceries,35.625,-119.878
M_ID_baa1d17f1f,705,groceries,36.753,-95.939
M_ID_baa2653a6d,422,consumer electronics,35.548,-95.442
M_ID_baa8c5191f,307,entertainment,47.588,-120.167
M_ID_baa9b3fb14,195,gas,44.052,-85.173
M_ID_baa9d24073,278,restaurant/dining,42.444,-76.385
M_ID_baab00694e,333,insurance,38.167,-85.565
M_ID_baab0b04f2,68,consumer electronics,39.283,-117.938
M_ID_baab629826,462,misc entertainment,34.163,-79.749
M_ID_baab7708fd,278,restaurant/dining,46.742,-116.948
M_ID_baabb1348d,276,consumer electronics,29.437,-82.514
M_ID_baabc7ef0f,171,gas,47.307,-97.965
M_ID_baac3fcf6f,518,consumer electronics,34.99,-85.316
M_ID_baae06f4c8,437,liquor,41.67,-73.707
M_ID_baae0e0c4a,367,carpentry,32.76,-96.022
M_ID_baae2bfe99,299,luxury goods,40.554,-122.944
M_ID_baae999c2b,195,retail apparel,36.471,-77.589
M_ID_baaea559a2,360,gas,32.494,-87.984
M_ID_baaf0e741f,343,internet,30.862,-105.123
M_ID_baaf80d40a,307,entertainment,43.079,-109.255
M_ID_baafadc0c1,80,restaurant/dining,48.615,-117.308
