internal_card_mapping,first_active_month,reward_program,latitude,longitude,fico_score,age
C_ID_afed54dadf,2015-09,cash_back,48.532,-96.825,393,25
C_ID_aff09a70c6,2017-09,cash_back,32.96,-96.899,446,75
C_ID_aff0e04d39,2017-05,cash_back,33.536,-101.53,732,29
C_ID_aff327f927,2017-09,dining_entertainment,37.249,-95.03,708,33
C_ID_aff3347a52,2017-10,travel,43.533,-111.814,713,42
C_ID_aff4223218,2017-02,cash_back,46.646,-88.704,506,58
C_ID_aff5136fe4,2016-08,travel,30.29,-94.993,368,21
C_ID_aff5fe7de1,2016-02,cash_back,36.305,-97.111,550,24
C_ID_aff69b232b,2017-11,cash_back,42.371,-77.05,481,77
C_ID_aff7a584cf,2017-11,cash_back,45.885,-89.493,604,71
C_ID_aff8813713,2017-02,dining_entertainment,44.353,-121.73,727,51
C_ID_aff98ee44c,2016-05,cash_back,48.404,-120.607,641,28
C_ID_affb5adfc4,2017-02,travel,47.431,-100.846,418,95
C_ID_affc24fc17,2017-11,dining_entertainment,38.454,-92.703,301,44
C_ID_affc6ea4f3,2017-07,dining_entertainment,31.673,-87.172,702,41
C_ID_affe3ffbd8,2017-11,cash_back,40.567,-97.432,428,60
C_ID_affe7725b6,2016-03,travel,41.945,-81.463,570,25
C_ID_b00026992b,2017-11,dining_entertainment,40.945,-88.74,563,71
C_ID_b000a3f08f,2017-02,cash_back,37.827,-80.318,377,39
C_ID_b000ba0973,2017-11,cash_back,47.991,-105.89,324,66
C_ID_b0015efb05,2016-10,cash_back,42.171,-107.39,481,20
C_ID_b0069a2891,2017-03,cash_back,40.849,-80.492,803,35
C_ID_b00acfa17b,2016-12,cash_back,32.556,-89.892,388,46
C_ID_b00cd7cecc,2016-01,cash_back,32.875,-93.953,847,32
C_ID_b0108ba1e5,2016-03,travel,47.037,-96.589,378,36
C_ID_b01362befd,2016-08,cash_back,42.644,-105.464,737,59
C_ID_b014c75552,2017-10,dining_entertainment,45.581,-120.412,582,38
C_ID_b015566e86,2016-12,cash_back,40.464,-113.771,549,24
C_ID_b015e78966,2017-08,cash_back,34.662,-116.525,555,59
C_ID_b0168d61c7,2017-10,travel,41.687,-84.462,577,73
C_ID_b017f4149d,2017-02,dining_entertainment,36.219,-102.846,717,39
C_ID_b01c8bd96f,2017-02,cash_back,33.464,-83.224,590,96
C_ID_b01ce9d4ae,2016-08,travel,44.801,-82.863,561,35
C_ID_b01d12c571,2017-10,cash_back,40.254,-102.696,840,61
C_ID_b01e054ee8,2017-02,cash_back,32.572,-105.702,596,38
C_ID_b0201df6b3,2017-11,cash_back,29.094,-95.283,752,31
C_ID_b0208ee25a,2015-10,cash_back,43.079,-98.979,785,27
C_ID_b020a54381,2017-09,cash_back,32.881,-108.532,415,37
C_ID_b020d487d0,2017-11,cash_back,40.047,-76.619,320,31
C_ID_b021ac7fba,2017-10,cash_back,47.958,-120.267,743,55
C_ID_b021c1456f,2017-04,cash_back,42.969,-120.807,383,35
C_ID_b022508dee,2017-09,cash_back,45.205,-103.579,322,54
C_ID_b02322bc58,2017-11,cash_back,30.924,-105.168,470,48
C_ID_b0235a7519,2016-11,travel,47.998,-112.8,669,89
C_ID_b023c26062,2017-01,cash_back,47.715,-87.282,722,29
C_ID_b024cdb3ea,2017-12,cash_back,35.445,-110.103,831,58
C_ID_b02622cc1c,2017-03,cash_back,35.788,-112.205,551,25
C_ID_b02639eb2d,2017-02,cash_back,38.686,-113.554,619,55
C_ID_b02a9ed7ef,2016-11,cash_back,38.093,-96.231,698,97
C_ID_b02b10e608,2016-12,cash_back,44.945,-115.586,495,47
C_ID_b02b7ae133,2015-12,travel,42.715,-106.18,709,30
C_ID_b02d1c67ca,2015-12,cash_back,46.157,-123.664,601,30
C_ID_b0325b05b8,2017-09,cash_back,29.117,-99.249,769,26
C_ID_b03789c62b,2016-09,cash_back,46.864,-87.932,624,50
C_ID_b0378cb144,2017-01,travel,38.773,-101.419,445,29
C_ID_b037f2db69,2017-02,travel,47.213,-95.752,341,32
C_ID_b038dacc43,2016-09,cash_back,41.914,-86.878,802,28
C_ID_b038fe6ced,2017-04,cash_back,38.845,-83.554,681,47
C_ID_b03a74a6e4,2017-04,cash_back,33.793,-99.282,701,80
C_ID_b03e11c6c1,2017-11,travel,35.985,-104.971,716,68
C_ID_b03e5a47ee,2017-01,cash_back,36.329,-100.407,777,36
C_ID_b03e712950,2017-03,travel,37.01,-112.196,512,43
C_ID_b04009306d,2017-11,travel,41.958,-71.998,829,41
C_ID_b040146666,2017-11,travel,45.702,-122.82,335,20
C_ID_b040fdaf09,2017-04,cash_back,48.485,-102.29,819,56
C_ID_b042b1e411,2015-07,travel,44.311,-83.44,637,48
C_ID_b04447d6ca,2015-09,cash_back,46.18,-115.77,581,60
C_ID_b044b97c84,2015-07,cash_back,45.018,-115.951,678,52
C_ID_b044cad513,2017-01,cash_back,33.107,-94.917,392,32
C_ID_b0470a8eb7,2016-09,cash_back,46.239,-119.453,647,38
C_ID_b04a151c3b,2017-11,cash_back,42.69,-88.955,518,18
C_ID_b04a209c0a,2016-11,cash_back,46.185,-100.543,641,33
C_ID_b04a5ff946,2016-02,cash_back,36.508,-87.58,555,32
C_ID_b04ab70ab3,2016-07,cash_back,47.34,-113.156,805,22
C_ID_b04b278e78,2017-10,cash_back,45.465,-92.484,598,85
C_ID_b04c3e0e7f,2016-10,cash_back,43.887,-96.398,394,29
C_ID_b04c96d39e,2017-06,travel,39.03,-118.284,422,84
C_ID_b04d14cf04,2017-01,cash_back,43.929,-70.141,457,78
C_ID_b04d4f573f,2016-07,cash_back,36.936,-112.748,658,19
C_ID_b04e9eabdc,2016-08,travel,34.276,-116.882,427,66
C_ID_b05161c32a,2017-06,travel,34.759,-81.547,552,36
C_ID_b0516ce557,2015-11,cash_back,36.724,-104.378,792,65
C_ID_b052986e11,2015-07,cash_back,37.324,-91.806,763,80
C_ID_b0531e4922,2017-01,travel,41.809,-110.614,351,35
C_ID_b054254678,2017-08,cash_back,29.748,-99.43,661,97
C_ID_b05571c901,2016-12,cash_back,35.457,-105.366,308,42
C_ID_b056e3d823,2017-06,cash_back,41.103,-83.379,510,96
C_ID_b0571d86f6,2017-09,cash_back,40.186,-77.236,829,28
C_ID_b0573806e6,2017-07,cash_back,38.973,-123.019,533,56
C_ID_b058818fa0,2017-07,travel,39.6,-98.556,692,46
C_ID_b059b75ef0,2017-04,cash_back,45.592,-115.451,310,21
C_ID_b05e37f2fa,2016-06,dining_entertainment,46.912,-94.717,793,89
C_ID_b05ea47998,2017-08,dining_entertainment,48.095,-121.457,774,30
C_ID_b062b4688e,2017-01,cash_back,39.649,-89.537,760,57
C_ID_b0656a696b,2016-06,dining_entertainment,31.985,-108.31,571,41
C_ID_b066f28e31,2017-01,cash_back,33.721,-80.262,489,58
C_ID_b0673b7778,2017-09,cash_back,33.332,-100.291,466,29
C_ID_b06887ebd1,2017-07,cash_back,44.884,-94.459,445,21
C_ID_b06b34c486,2016-07,travel,40.751,-105.262,730,42
C_ID_b06d9d4f24,2017-09,travel,31.62,-104.293,577,80
C_ID_b06e312812,2017-07,cash_back,32.042,-86.027,694,50
C_ID_b07120acb4,2017-09,cash_back,42.776,-100.331,764,19
C_ID_b0719ea727,2017-12,cash_back,44.667,-110.237,529,45
C_ID_b072c03437,2017-12,travel,34.106,-110.743,341,55
C_ID_b072e77ef2,2017-11,cash_back,32.391,-96.671,825,24
C_ID_b078a8c0b1,2017-11,cash_back,36.209,-85.997,401,19
C_ID_b079d5dc03,2017-11,cash_back,47.795,-124.389,570,58
C_ID_b07a8c6be3,2016-12,travel,43.448,-71.567,476,19
C_ID_b07b86dfa4,2015-07,cash_back,39.821,-119.28,386,29
C_ID_b07babdf74,2016-10,cash_back,48.374,-112.869,611,78
C_ID_b07c966706,2016-12,travel,43.675,-121.144,594,64
C_ID_b07d2273da,2017-11,travel,32.579,-106.243,683,33
C_ID_b07d68ed1f,2016-12,cash_back,42.185,-107.758,808,28
C_ID_b07dca2250,2017-09,travel,48.088,-98.058,304,65
C_ID_b0802fc946,2015-04,dining_entertainment,35.813,-90.099,527,96
C_ID_b086e01631,2017-08,cash_back,43.268,-105.12,428,51
C_ID_b08a70fda7,2017-06,cash_back,35.374,-87.649,781,22
C_ID_b08b49450b,2017-03,cash_back,39.425,-91.018,671,56
C_ID_b08cc1ebaa,2016-02,cash_back,35.758,-92.399,357,18
C_ID_b08dd7badf,2016-10,travel,32.989,-83.862,325,71
C_ID_b08dfa2aa1,2016-11,cash_back,37.98,-81.868,302,27
C_ID_b08e71215d,2016-10,cash_back,43.415,-72.365,644,30
C_ID_b08ef3d2e4,2017-04,cash_back,34.831,-107.116,812,21
C_ID_b08fd1d183,2017-06,cash_back,35.882,-106.958,349,51
C_ID_b0910651c9,2017-09,cash_back,39.272,-97.971,560,29
C_ID_b092184c15,2016-06,cash_back,47.864,-104.534,798,28
C_ID_b0948d2464,2016-12,cash_back,39.198,-88.123,687,68
C_ID_b09541bfe1,2013-09,cash_back,32.015,-106.302,645,23
C_ID_b095db7703,2015-08,cash_back,40.783,-95.763,308,33
C_ID_b0964eb63a,2017-12,cash_back,40.036,-76.938,545,38
C_ID_b097dc8e02,2015-05,dining_entertainment,48.978,-111.915,598,48
C_ID_b0985179a2,2017-01,cash_back,36.997,-108.305,816,27
C_ID_b09b186724,2017-09,cash_back,47.848,-108.683,721,54
C_ID_b09c59907a,2017-06,travel,36.055,-81.074,633,46
C_ID_b09c98ef31,2016-07,cash_back,39.297,-87.783,493,34
C_ID_b09e2829e4,2017-01,cash_back,26.559,-81.841,664,78
C_ID_b09ea96204,2016-07,dining_entertainment,42.956,-121.771,665,73
C_ID_b09f0312be,2017-08,cash_back,38.5,-76.907,585,36
C_ID_b09fde213c,2017-03,dining_entertainment,25.58,-80.771,730,29
C_ID_b0a055fcbc,2016-09,cash_back,46.337,-99.004,431,41
C_ID_b0a078d0d3,2016-01,cash_back,41.859,-115.077,664,29
C_ID_b0a0fee149,2016-07,cash_back,45.789,-90.534,415,49
C_ID_b0a1c17a48,2017-06,cash_back,46.86,-92.242,590,76
C_ID_b0a1fc6555,2017-03,cash_back,48.927,-108.129,383,27
C_ID_b0a3100978,2015-12,cash_back,42.976,-86.509,591,49
C_ID_b0a599f0da,2017-03,cash_back,44.319,-73.778,676,58
C_ID_b0a97b06cf,2017-07,cash_back,39.268,-107.907,579,41
C_ID_b0ac774c33,2017-07,cash_back,30.837,-96.322,806,79
C_ID_b0ad48a823,2017-04,travel,33.512,-104.129,651,59
C_ID_b0adc381fa,2015-06,cash_back,36.605,-105.577,503,54
C_ID_b0b2bc6d2c,2017-01,cash_back,34.55,-104.48,556,47
C_ID_b0b4092fde,2017-07,dining_entertainment,39.125,-118.026,604,64
C_ID_b0b65d263d,2016-07,cash_back,45.646,-88.856,833,33
C_ID_b0b6fc531f,2017-12,dining_entertainment,35.91,-77.764,530,62
C_ID_b0b90323cd,2017-10,cash_back,40.313,-90.469,388,64
C_ID_b0b927db21,2017-10,dining_entertainment,34.988,-82.656,415,79
C_ID_b0ba308821,2017-10,dining_entertainment,38.83,-75.937,594,96
C_ID_b0bade7fa4,2017-02,cash_back,43.484,-101.417,563,42
C_ID_b0bb2caf8b,2013-05,cash_back,44.149,-75.256,678,25
C_ID_b0bc54ed41,2017-11,travel,41.702,-87.709,659,40
C_ID_b0bcf70a9b,2014-06,cash_back,34.109,-85.46,369,77
C_ID_b0bdef9692,2016-10,dining_entertainment,45.796,-108.407,500,73
C_ID_b0bdfa9278,2017-05,cash_back,41.863,-98.413,781,45
C_ID_b0be369755,2017-08,dining_entertainment,44.162,-73.539,475,23
C_ID_b0c025d930,2016-11,travel,40.929,-97.578,590,50
C_ID_b0c14f1d69,2014-04,cash_back,45.11,-68.496,524,71
C_ID_b0c19fad0d,2017-01,cash_back,30.045,-96.056,728,86
C_ID_b0c313b565,2017-02,cash_back,48.837,-101.426,844,38
C_ID_b0c39cd72a,2017-05,cash_back,40.094,-101.47,566,99
C_ID_b0c3ce3f4b,2017-09,cash_back,38.85,-78.435,421,47
C_ID_b0c6513d33,2016-06,cash_back,37.95,-100.087,461,67
C_ID_b0c65fede3,2017-04,dining_entertainment,41.411,-85.338,429,85
C_ID_b0ca2c808a,2017-07,cash_back,44.516,-87.694,431,90
C_ID_b0cb579e7d,2014-09,cash_back,40.922,-91.961,585,67
C_ID_b0cc7dbcce,2016-12,dining_entertainment,32.922,-116.965,785,26
C_ID_b0cd2b80ac,2017-04,cash_back,37.425,-76.366,582,86
C_ID_b0ceebc766,2017-01,cash_back,34.455,-106.77,582,95
C_ID_b0cf5ebcda,2017-12,cash_back,27.9,-82.282,827,21
C_ID_b0d044b9de,2014-06,cash_back,38.209,-98.699,614,80
C_ID_b0d04d7bd2,2017-09,cash_back,43.549,-100.891,580,81
C_ID_b0d37410ce,2016-04,travel,33.297,-108.545,322,65
C_ID_b0d3b78a97,2017-11,cash_back,42.409,-102.639,565,60
C_ID_b0d96c03b6,2016-05,travel,44.134,-69.849,508,39
C_ID_b0da046735,2017-07,travel,41.646,-82.279,498,50
C_ID_b0dad64dd8,2017-08,cash_back,32.84,-81.028,468,82
C_ID_b0db36d8f8,2017-10,cash_back,43.404,-76.663,353,30
C_ID_b0dbea7796,2017-01,cash_back,30.842,-84.823,371,39
C_ID_b0dd27120c,2017-01,cash_back,32.494,-97.148,823,40
C_ID_b0dd5b9836,2017-10,cash_back,37.259,-96.844,609,46
C_ID_b0e0fdb932,2016-08,travel,41.015,-120.423,374,24
C_ID_b0e5515016,2016-10,travel,33.616,-80.83,752,32
C_ID_b0e5861846,2017-09,cash_back,34.109,-88.658,826,25
C_ID_b0e7165c3e,2016-12,cash_back,44.47,-105.721,475,30
C_ID_b0e90caea6,2017-07,cash_back,34.368,-89.966,605,34
C_ID_b0f1ac9117,2016-07,cash_back,45.288,-89.625,522,28
C_ID_b0f1d28bd3,2017-02,travel,37.082,-116.196,492,24
C_ID_b0f482983d,2015-09,cash_back,40.957,-90.329,488,35
C_ID_b0f48655d5,2016-08,cash_back,33.786,-87.755,801,84
C_ID_b0f51e2fba,2016-11,cash_back,40.11,-76.162,654,62
C_ID_b0f82acd71,2017-09,travel,43.101,-75.433,758,32
C_ID_b0f959fa1b,2014-12,cash_back,36.689,-82.814,717,24
C_ID_b0fae6868e,2017-10,cash_back,42.834,-84.057,844,26
C_ID_b0fb126d5b,2017-09,dining_entertainment,33.709,-82.548,401,25
C_ID_b0fbdc46c3,2017-09,dining_entertainment,32.091,-107.703,544,66
C_ID_b0fe9b54a9,2017-06,cash_back,43.258,-107.977,777,23
C_ID_b101ed61fb,2017-07,travel,47.826,-97.842,728,29
C_ID_b102047ac4,2016-02,dining_entertainment,35.702,-117.576,479,40
C_ID_b1035d5664,2017-08,cash_back,40.915,-117.825,348,25
C_ID_b1040b774a,2017-11,cash_back,44.069,-117.96,567,46
C_ID_b104cc5404,2016-11,dining_entertainment,43.843,-109.304,384,71
C_ID_b10671ff01,2015-06,cash_back,37.888,-93.515,390,52
C_ID_b107b92435,2014-10,cash_back,41.552,-92.834,739,51
C_ID_b108aa1ad8,2016-10,travel,33.096,-98.947,351,75
C_ID_b109ef02c2,2016-11,travel,36.671,-83.068,778,28
C_ID_b10adf1f52,2015-12,cash_back,39.329,-104.119,453,71
C_ID_b10c74096e,2015-06,cash_back,39.843,-96.466,588,79
C_ID_b10ce77b48,2017-11,cash_back,39.104,-92.419,565,24
C_ID_b10d631a99,2015-12,dining_entertainment,35.171,-95.164,746,26
C_ID_b10d9080dd,2016-11,dining_entertainment,39.371,-117.128,338,44
C_ID_b10e1022c7,2015-11,cash_back,35.973,-107.233,703,39
C_ID_b10e16e132,2017-05,dining_entertainment,35.187,-100.396,372,67
C_ID_b10ff4dbc7,2017-11,cash_back,47.021,-116.271,422,50
C_ID_b111f9ca90,2016-08,dining_entertainment,33.413,-114.806,458,31
C_ID_b112c1e8ab,2014-04,cash_back,48.545,-101.95,752,36
C_ID_b113861496,2015-05,cash_back,46.05,-69.144,615,23
C_ID_b1170a2d83,2013-10,dining_entertainment,47.409,-115.727,739,40
C_ID_b11810e0f2,2017-06,travel,43.779,-106.521,479,30
C_ID_b11d2f3c07,2017-10,cash_back,32.42,-108.905,569,55
C_ID_b11e355e93,2014-09,cash_back,48.067,-122.061,690,47
C_ID_b121662fd0,2017-01,cash_back,43.609,-84.641,332,68
C_ID_b126b68518,2017-02,travel,35.024,-105.826,411,92
C_ID_b126e29192,2017-04,cash_back,44.006,-91.62,419,58
C_ID_b127845e06,2016-09,travel,31.321,-91.397,684,86
C_ID_b127e2a459,2016-03,cash_back,41.595,-109.259,594,42
C_ID_b128f14b33,2016-09,cash_back,32.999,-82.545,623,51
C_ID_b12e7c6e94,2017-10,cash_back,37.557,-88.849,688,18
C_ID_b13009a2ca,2017-06,cash_back,46.358,-120.398,795,45
C_ID_b130c64881,2017-04,cash_back,44.059,-108.003,814,20
C_ID_b13192a19b,2017-09,travel,39.358,-115.15,662,24
C_ID_b131989320,2016-06,cash_back,32.863,-80.35,557,82
C_ID_b132ba8da7,2016-06,travel,33.522,-82.838,389,22
C_ID_b13412ad6c,2017-11,cash_back,34.744,-107.928,450,34
C_ID_b139d2174c,2017-07,cash_back,43.599,-102.597,710,64
C_ID_b13a7f3d8f,2015-02,cash_back,34.75,-98.57,638,54
C_ID_b13f9f4c80,2017-03,cash_back,41.167,-122.561,480,45
C_ID_b141dd14af,2014-03,cash_back,39.967,-75.562,438,61
C_ID_b14751e4c6,2017-09,cash_back,46.766,-103.753,350,65
C_ID_b1478dab0d,2017-11,dining_entertainment,47.541,-95.593,569,82
C_ID_b147ead791,2017-11,dining_entertainment,32.828,-108.094,320,95
C_ID_b147f6aefb,2016-02,dining_entertainment,33.947,-109.476,589,33
C_ID_b14b39d633,2016-10,cash_back,41.103,-74.54,832,67
C_ID_b14d8d4cf3,2017-06,cash_back,36.922,-86.492,318,21
C_ID_b14f056423,2017-12,dining_entertainment,40.763,-120.861,342,45
C_ID_b14f4b8d72,2017-04,cash_back,32.634,-104.701,394,22
C_ID_b150e400a4,2015-01,cash_back,39.573,-113.983,843,18
C_ID_b151c6ccdc,2017-02,cash_back,47.574,-114.018,820,22
C_ID_b1536cc502,2016-12,cash_back,41.999,-93.472,520,26
C_ID_b1551f201d,2017-03,cash_back,37.718,-82.856,445,92
C_ID_b157aa75fb,2016-12,cash_back,37.031,-86.998,473,65
C_ID_b158932e5a,2017-05,dining_entertainment,43.273,-105.425,573,24
C_ID_b15b38f954,2014-04,dining_entertainment,33.344,-116.659,587,98
C_ID_b15e546c20,2017-11,dining_entertainment,32.997,-105.129,729,92
C_ID_b15e75389e,2017-10,dining_entertainment,39.507,-106.775,781,59
C_ID_b1622889ad,2017-05,cash_back,34.616,-83.897,362,23
C_ID_b1636ee311,2017-09,cash_back,43.141,-95.319,760,84
C_ID_b168057f77,2016-09,cash_back,33.035,-96.569,397,68
C_ID_b168d838ad,2016-11,cash_back,42.41,-99.975,393,60
C_ID_b16ad6e0a7,2017-07,dining_entertainment,47.924,-97.329,687,68
C_ID_b16b89d61b,2017-11,cash_back,41.229,-97.119,738,29
C_ID_b16fd54599,2017-07,cash_back,40.765,-86.465,702,95
C_ID_b17376d4d6,2017-12,travel,45.438,-119.992,328,25
C_ID_b174527305,2017-11,cash_back,47.556,-98.525,465,18
C_ID_b17652f63a,2016-04,travel,32.082,-90.527,798,32
C_ID_b1791845ec,2017-01,cash_back,47.559,-106.863,726,77
C_ID_b17b4e4b57,2017-01,travel,42.703,-95.44,472,31
C_ID_b17d90f87a,2016-12,cash_back,45.937,-92.565,474,33
C_ID_b17da7e2db,2016-10,cash_back,39.209,-111.18,611,23
C_ID_b17e02939d,2016-05,dining_entertainment,36.645,-82.464,458,46
C_ID_b17f78e7b6,2016-05,travel,48.05,-88.849,386,66
C_ID_b18110d338,2016-11,cash_back,45.738,-111.348,785,38
C_ID_b18514ade1,2016-08,travel,40.196,-79.78,411,22
C_ID_b185350ff2,2017-11,dining_entertainment,39.74,-85.731,836,55
C_ID_b1854b60b3,2017-05,cash_back,42.245,-91.749,359,19
C_ID_b186b543bd,2015-08,travel,34.343,-80.278,755,59
C_ID_b187f58ff4,2016-12,cash_back,33.477,-103.066,387,80
C_ID_b18b3458e7,2017-05,travel,31.748,-92.038,607,66
C_ID_b18b51fda1,2017-12,cash_back,41.435,-105.557,333,49
C_ID_b18b6b0fa6,2015-08,cash_back,42.949,-105.74,419,38
C_ID_b18bbf2fea,2017-10,travel,42.01,-77.94,789,49
C_ID_b18bc6beed,2016-11,cash_back,46.37,-85.215,498,31
C_ID_b18f513197,2016-06,cash_back,34.25,-96.269,825,25
C_ID_b18f82747d,2015-11,cash_back,38.807,-75.831,796,32
C_ID_b1909ca6b8,2017-04,cash_back,40.774,-123.245,368,61
C_ID_b1921400ee,2017-12,dining_entertainment,44.547,-74.762,339,59
C_ID_b192ebea8b,2017-10,dining_entertainment,39.676,-84.466,370,52
C_ID_b193d7598a,2016-06,travel,35.627,-91.221,846,38
C_ID_b194fcb71a,2017-12,cash_back,46.249,-104.711,754,25
C_ID_b197d30590,2017-11,dining_entertainment,38.143,-82.405,626,60
C_ID_b19c9357f1,2017-08,travel,47.229,-91.933,634,38
C_ID_b19d9e6d25,2017-02,cash_back,43.478,-94.528,611,91
C_ID_b19f266a1e,2017-02,travel,47.118,-122.067,438,81
C_ID_b1a07ad83e,2016-06,cash_back,47.159,-113.437,485,32
C_ID_b1a46e3bff,2017-09,dining_entertainment,44.088,-86.979,334,37
C_ID_b1a596d717,2016-06,travel,47.509,-102.963,748,49
C_ID_b1a5e80a84,2017-06,cash_back,47.282,-99.97,509,26
C_ID_b1a6e0d696,2017-09,dining_entertainment,41.335,-105.826,744,77
C_ID_b1a789a60a,2016-08,cash_back,42.702,-86.438,519,27
C_ID_b1abdd97c3,2017-03,cash_back,41.204,-96.846,307,25
C_ID_b1ac6e483f,2016-08,dining_entertainment,40.612,-86.166,839,46
C_ID_b1adfd7238,2017-02,cash_back,40.353,-118.43,692,36
C_ID_b1b0c0eadb,2017-11,travel,30.733,-103.576,317,67
C_ID_b1b20f45df,2017-08,cash_back,42.121,-92.782,451,53
C_ID_b1b32b438d,2017-10,travel,39.954,-112.285,530,93
C_ID_b1b5e46d04,2017-09,cash_back,43.037,-83.736,556,97
C_ID_b1b667f66a,2016-08,cash_back,44.659,-71.489,426,41
C_ID_b1b696953f,2016-12,travel,30.636,-98.183,829,72
C_ID_b1b7cca7c2,2016-04,cash_back,27.376,-99.431,333,31
C_ID_b1b94ba78c,2017-11,travel,39.182,-83.079,426,49
C_ID_b1beeb5c73,2016-04,cash_back,27.587,-81.771,334,18
C_ID_b1c7e33e79,2017-10,dining_entertainment,33.115,-113.362,468,46
C_ID_b1cad98ad2,2017-04,cash_back,32.972,-96.251,636,52
C_ID_b1cb5372d9,2017-07,cash_back,37.99,-78.364,735,22
C_ID_b1cba08be4,2017-12,dining_entertainment,38.265,-111.233,435,33
C_ID_b1cdc636db,2017-01,travel,43.439,-89.208,675,65
C_ID_b1d0b0a557,2016-12,cash_back,47.64,-111.476,338,45
C_ID_b1d1bb6d6a,2017-08,travel,45.141,-117.043,847,48
C_ID_b1d21f1793,2017-10,cash_back,35.247,-115.62,319,36
C_ID_b1d302b55a,2017-01,cash_back,36.497,-107.263,625,88
C_ID_b1d4eda9d3,2016-11,travel,35.823,-121.058,816,19
C_ID_b1d5e4e16e,2017-12,dining_entertainment,27.91,-81.801,748,32
C_ID_b1d8f1b7e1,2015-04,travel,45.295,-96.493,689,80
C_ID_b1e315158b,2017-06,cash_back,36.731,-99.558,676,32
C_ID_b1e379054b,2017-08,cash_back,31.336,-81.504,326,23
C_ID_b1e38fded6,2017-06,dining_entertainment,41.751,-86.94,355,62
C_ID_b1e9df4668,2015-05,dining_entertainment,41.216,-107.252,445,43
C_ID_b1e9f25efc,2016-10,travel,34.94,-98.883,384,44
C_ID_b1ecc9e1cc,2016-12,travel,47.328,-88.417,423,72
C_ID_b1ef170f73,2016-07,cash_back,31.803,-102.289,498,52
C_ID_b1ef1adcca,2017-10,cash_back,47.189,-95.858,771,49
C_ID_b1f0212491,2017-08,travel,38.789,-110.028,361,28
C_ID_b1f0260fc0,2017-02,dining_entertainment,41.872,-110.852,815,37
C_ID_b1f20713a5,2016-03,travel,40.121,-103.483,343,29
C_ID_b1f30cf7d6,2017-05,cash_back,34.316,-89.015,315,49
C_ID_b1f4d20e50,2017-12,cash_back,46.909,-120.361,330,55
C_ID_b1f89b3678,2015-12,cash_back,30.417,-90.297,629,55
C_ID_b1fa20a029,2016-06,cash_back,43.24,-74.37,784,49
C_ID_b1fa50d785,2017-02,cash_back,35.222,-94.444,416,53
C_ID_b1fa675a9b,2015-12,cash_back,37.568,-114.54,680,48
C_ID_b1fc114e4b,2017-09,cash_back,31.134,-87.742,408,18
C_ID_b1fd5001a4,2016-07,dining_entertainment,28.367,-81.182,373,46
C_ID_b1fe6776d4,2017-03,cash_back,41.135,-77.805,768,46
C_ID_b2042125db,2015-05,cash_back,43.022,-101.354,516,32
C_ID_b204b1b105,2016-03,cash_back,39.029,-82.131,648,24
C_ID_b20540b62d,2017-12,travel,30.723,-86.866,310,33
C_ID_b2056c95ac,2017-07,dining_entertainment,42.675,-116.176,433,27
C_ID_b208a94295,2014-12,cash_back,43.887,-114.01,637,35
C_ID_b209c37c43,2016-01,dining_entertainment,39.517,-95.167,558,27
C_ID_b20cf0585f,2016-12,travel,44.964,-122.336,428,85
C_ID_b20d266c1c,2017-06,cash_back,37.524,-98.691,804,40
C_ID_b20e832b30,2017-07,cash_back,31.024,-95.239,605,39
C_ID_b20ea61654,2016-01,cash_back,43.053,-101.474,760,70
C_ID_b21062c861,2013-09,cash_back,42.762,-118.61,506,47
C_ID_b2109340aa,2016-11,cash_back,39.995,-92.187,433,65
C_ID_b21254e50b,2017-09,travel,28.746,-98.254,576,53
C_ID_b215bd6038,2017-02,dining_entertainment,41.343,-122.29,461,58
C_ID_b2198d925b,2017-08,travel,39.139,-97.544,410,44
C_ID_b219a92bb4,2017-07,cash_back,39.693,-96.414,471,54
C_ID_b219c55a18,2017-09,travel,47.096,-90.103,637,39
C_ID_b219e0d43e,2017-04,travel,32.884,-116.454,432,42
C_ID_b21a7ac596,2017-08,cash_back,44.751,-114.474,485,47
C_ID_b21cd84e9e,2017-10,dining_entertainment,47.264,-96.341,447,41
C_ID_b21cdfd818,2017-11,travel,46.088,-106.762,415,28
C_ID_b21d1351e4,2016-08,cash_back,41.851,-102.459,410,53
C_ID_b21e399b91,2017-05,cash_back,37.626,-113.882,561,48
C_ID_b21e6ebe3f,2016-12,cash_back,44.601,-69.488,725,51
C_ID_b21f7ec335,2017-09,travel,30.486,-90.322,738,27
C_ID_b220b6cb24,2016-02,cash_back,44.093,-114.039,539,45
C_ID_b2255c04c0,2017-12,cash_back,45.941,-121.719,339,41
C_ID_b2256c6715,2017-12,cash_back,46.92,-87.29,772,40
C_ID_b2258aa472,2017-06,cash_back,38.018,-119.087,664,34
C_ID_b2285550b4,2017-09,cash_back,43.893,-102.119,817,42
C_ID_b2288902aa,2016-09,travel,40.253,-122.951,681,49
C_ID_b228f51f8f,2017-10,dining_entertainment,41.813,-75.305,831,45
C_ID_b22bba115b,2017-08,dining_entertainment,46.963,-111.603,705,58
C_ID_b22c5a72f1,2017-04,cash_back,38.477,-76.781,742,49
C_ID_b22f39295d,2016-06,travel,33.913,-91.397,511,88
C_ID_b230e8dade,2016-06,cash_back,47.852,-105.681,721,74
C_ID_b2315804fa,2016-12,cash_back,35.667,-102.72,392,32
C_ID_b231dd9fca,2017-11,travel,32.322,-91.592,570,83
